Plant_Code	Vendor_Code	Vendor_Name	Vendor_Address	Active_Status
1200	37565	J.KUMAR KIRAN ENTERPRISES	MYSORE, KARNATAKA.	TRUE
1210	37566	ALOPA ENGINEERING	COIMBATORE.	TRUE
1200	37566	ALOPA ENGINEERING	COIMBATORE.	TRUE
1300	37580	SHYBA INFRA PRIVATE LIMITED	PUDUCHERRY	TRUE
1150	37580	SHYBA INFRA PRIVATE LIMITED	PUDUCHERRY	TRUE
1150	37593	CAPITAL ENGG CORPN	DELHI	TRUE
1300	37605	RENISHAW METROLOGY SYSTEMS PVT LTD	BANGALORE,KARNATAK	TRUE
1150	37607	INSTRUMENTS SERVICE CENTRE	CHENNAI	TRUE
1200	37608	RANDHIR TRADING CORPORATION	BANGALORE, KARNATAKA.	TRUE
1200	37609	DESICON ENGINEERING	BANGALORE, KARNATAKA.	TRUE
1300	37615	RATIONAL MANAGEMENT SERVICES	AHMEDABAD	TRUE
1300	37617	ASPIER INSTRUMENTS	Iyyenchery,Urappakkam,CHENNAI	TRUE
1300	37624	SASTHA PACKAGINGS PVT. LTD	SEDARAPET,PUDUCHERRY	TRUE
1150	37644	STARDENT	ARIYANUR,SALEM	TRUE
1150	37647	BHARATH SWIFT LOGISTICS PVT LTD	CHENNAI	TRUE
1150	37648	R.MURALI TRANSPORT	CHENNAI	TRUE
1300	37649	DYNASCAN INSPECTION SYSTEMS COMPANY	BANGALORE, KARNATAKA.	TRUE
1250	37649	DYNASCAN INSPECTION SYSTEMS COMPANY	BANGALORE, KARNATAKA.	TRUE
1250	37650	HILINKS TECHNOLOGIES	PADI, CHENNAI	TRUE
1200	37650	HILINKS TECHNOLOGIES	PADI, CHENNAI	TRUE
1200	37651	INFOBASE SYSTEMMS	MADURAI	TRUE
1300	37652	MANISH ROADWAYS	AURANGABAD.	TRUE
1200	37653	CLASSIC PROTECTION FORCE PVT LTD	BANGALORE, KARNATAKA.	TRUE
1200	37654	TOTAL OIL INDIA PRIVATE LIMITED	MUMBAI, MAHARASHTRA	TRUE
1210	37654	TOTAL OIL INDIA PRIVATE LIMITED	MUMBAI, MAHARASHTRA	TRUE
1250	37655	INNOVATIVE TOOLS	FARIDABAD	TRUE
1250	37656	MTS LOGISTICS PRIVATE LTD	DELHI	TRUE
1150	37659	AUROMIRA BIOPOWER P LTD	THOUSAND LIGHTS,CHENNAI	TRUE
1300	37664	RANDSTAD INDIA LIMITED	CHENNAI	TRUE
1200	37665	SOLAR DIAMOND TOOLS ( INDIA )	THANE.	TRUE
1210	37665	SOLAR DIAMOND TOOLS ( INDIA )	THANE.	TRUE
1150	37666	UNIQUE PUMP SOLUTIONS & SERVICES	CHENNAI	TRUE
1300	37669	HOTLINE ENGINEERING AND SYSTEM	BANGALORE.	TRUE
1150	37690	LAKSHMI DEVICES	CHENNAI	TRUE
1250	37691	JAGAT ENTERPRISE	MUMBAI	TRUE
1300	37694	FRONTIERS TECHNO PRODUCTS PVT LTD	VILLUPURAM.	TRUE
1300	37700	A. PETER JAYA MARIE NATHAN	PUDUCHERRY.	TRUE
1250	37708	RUDRAPUR PRECISION INDUSTRIES	RUDRAPUR	TRUE
1300	37712	MITSUBISHI ELECTRIC INDIA PVT LTD	PUNE.	TRUE
1250	37712	MITSUBISHI ELECTRIC INDIA PVT LTD	PUNE.	TRUE
1150	37712	MITSUBISHI ELECTRIC INDIA PVT LTD	PUNE.	TRUE
1200	37712	MITSUBISHI ELECTRIC INDIA PVT LTD	PUNE.	TRUE
1200	37713	ORIENTAL RUBBER TRADING CO.	BANGALORE, KARNATAKA.	TRUE
1300	37714	FIVE WINGS ENGINEERING ( P ) LTD	KANCHI DIST.	TRUE
1150	37716	MACHINE ACCURATES	BANGALORE	TRUE
1150	37722	STAR BIZ AGENCY	CHENNAI	TRUE
1250	37726	APPLIED TECHNOSYSTEMS	FARIDABAD	TRUE
1150	37727	ENCON CONCEPTS	COIMBATORE	TRUE
1210	37733	INTELTEK AUTOMATION JV	PUNE, MAHARASHTRA	TRUE
1200	37733	INTELTEK AUTOMATION JV	PUNE, MAHARASHTRA	TRUE
1210	37737	SHYAM ENGINEERING WORKS	HYDERABAD	TRUE
1300	37741	CARE TECH ENGINEERING	CHENNAI	TRUE
1150	37742	AMMAN AGENCY	Keelakaranai, MM Nagar	TRUE
1200	37752	SHREE SHIVALANKARESHWARA	MYSORE, KARNATAKA.	TRUE
1210	37752	SHREE SHIVALANKARESHWARA	MYSORE, KARNATAKA.	TRUE
1200	37753	THE QUORUM	MYSORE, KARNATAKA.	TRUE
1250	37753	THE QUORUM	MYSORE, KARNATAKA.	TRUE
1210	37767	CALPEDA PUMPS INDIA PVT LTD	BANGALORE, KARNATAKA.	TRUE
1200	37767	CALPEDA PUMPS INDIA PVT LTD	BANGALORE, KARNATAKA.	TRUE
1200	37768	ESYA ENGINEERING PVT LTD	BANGALORE, KARNATAKA.	TRUE
1300	37769	NORTH STAR SAFETY SYSTEMZ	PONDICHERRY.	TRUE
1250	37777	BIT AIR TRAVELS PVT LTD	BANGALORE, KARNATAKA.	TRUE
1250	37786	MY ELECTRICAL WORKS	RUDRAPUR	TRUE
1250	37787	JAISWAL INDUSTRIES	FARIDABAD	TRUE
1250	37796	MULTITEK TECHNOLOGIES	NEW DELHI.	TRUE
1300	37802	ST.JAMES COURT BEACH RESORT	PUDUCHERRY.	TRUE
1210	37803	KLM PRECISION ENGINEERS	BANGALORE, KARNATAKA.	TRUE
1200	37803	KLM PRECISION ENGINEERS	BANGALORE, KARNATAKA.	TRUE
1200	37804	NUTEC ENGINEERS	AMBATTUR, CHENNAI.	TRUE
1150	37804	NUTEC ENGINEERS	AMBATTUR, CHENNAI.	TRUE
1250	37804	NUTEC ENGINEERS	AMBATTUR, CHENNAI.	TRUE
1300	37804	NUTEC ENGINEERS	AMBATTUR, CHENNAI.	TRUE
1300	37817	SRIVARI ALLOYS	AMBATTUR INDUSTRIAL ESTATE.CHENNAI	TRUE
1200	37837	T.N.KESHAVAMURTHY	BANGALORE, KARNATAKA.	TRUE
1300	37841	KEYENCE INDIA PRIVATE LIMITED	GUINDY, CHENNAI.	TRUE
1150	37841	KEYENCE INDIA PRIVATE LIMITED	GUINDY, CHENNAI.	TRUE
1210	37841	KEYENCE INDIA PRIVATE LIMITED	GUINDY, CHENNAI.	TRUE
1200	37841	KEYENCE INDIA PRIVATE LIMITED	GUINDY, CHENNAI.	TRUE
1300	37859	THE JAWS MFG.CO.	PUNE, MAHARASHTRA.	TRUE
1150	37861	NISIKI INDIA PVT. LTD.	VILLIVAKKAM,CHENNAI.	TRUE
1200	37861	NISIKI INDIA PVT. LTD.	VILLIVAKKAM,CHENNAI.	TRUE
1250	37862	NRB BEARINGS LTD	Uttranchal	TRUE
1200	37862	NRB BEARINGS LTD	Uttranchal	TRUE
1300	37870	HALIDON LOGISTICS PVT LTD	SAIBABA COLONY,COIMBATORE.	TRUE
1150	37871	FAST TRACK PVT LTD	KODAMBAKKAM, CHENNAI	TRUE
1200	37883	SHUBHAM CONSUMER DURABLES	MYSORE, KARNATAKA.	TRUE
1250	37898	MEGH STEELS PRIVATE LIMITED	ZUZUVADI, HOSUR.	TRUE
1150	37898	MEGH STEELS PRIVATE LIMITED	ZUZUVADI, HOSUR.	TRUE
1200	37898	MEGH STEELS PRIVATE LIMITED	ZUZUVADI, HOSUR.	TRUE
1150	37899	ARIHANT MARKETING	CHENNAI	TRUE
1250	37907	SH.ISHAQ AHMAD	RUDRAPUR	TRUE
1300	37912	ESGI TOOLS PVT LTD	PUNJAB	TRUE
1200	37912	ESGI TOOLS PVT LTD	PUNJAB	TRUE
1250	37919	NASEEM AHMAD	U.S.NAGAR,RUDRAPUR.	TRUE
1200	37923	SRI VARU TRADERS	BANGALORE	TRUE
1210	37924	JAI HANUMAN ENTERPRISES	MYSORE, KARNATAKA.	TRUE
1200	37924	JAI HANUMAN ENTERPRISES	MYSORE, KARNATAKA.	TRUE
1300	37931	BANGLORE INTEGRTED SYSTEM	BANGALORE, KARNATAKA.	TRUE
1300	37939	IN 4 SOLUTION PRIVATE LIMITED	JAFARKHANPET,CHENNAI.	TRUE
1150	37939	IN 4 SOLUTION PRIVATE LIMITED	JAFARKHANPET,CHENNAI.	TRUE
1250	37939	IN 4 SOLUTION PRIVATE LIMITED	JAFARKHANPET,CHENNAI.	TRUE
1200	37941	IFB INDUSTRIES LTD	KOLAR	TRUE
1210	37941	IFB INDUSTRIES LTD	KOLAR	TRUE
1250	37951	MANU CONCAST PVT.LTD	ESIP U.S.NAGAR	TRUE
1200	37953	UNITED PRECISION TOOL TECH PVT.LTD.	DHARWAD, KARANATAKA	TRUE
1210	37953	UNITED PRECISION TOOL TECH PVT.LTD.	DHARWAD, KARANATAKA	TRUE
1250	37957	STAR ENGINEERING WORKS	RUDRAPUR	TRUE
1300	37958	TECHNOSYS INSTRUMENTS & EQUIPMENTS	BANGALORE	TRUE
1150	37961	V.S.M EARTH MOVERS	KRISHNAGITI DIST	TRUE
1200	37963	VASANTH KUMAR.J	HUNSUR, KARNATAKA.	TRUE
1300	37964	ARTH AIR TECHNOLOGIES PVT LTD	AHMEDABAD	TRUE
1300	37971	MECHETRONZ	MADUKARAI, PONDICHERRY.	TRUE
1250	37973	RADISSON BLU METROPOLIS	RUDRAPUR	TRUE
1250	37975	MOHD ARIF	RUDRAPUR	TRUE
1200	37976	DIMENSIONS	BANGALORE, KARNATAKA.	TRUE
1300	37998	SHEEBA HYDRAULICS	PADI,CHENNAI	TRUE
1210	37998	SHEEBA HYDRAULICS	PADI,CHENNAI	TRUE
1150	37998	SHEEBA HYDRAULICS	PADI,CHENNAI	TRUE
1200	37998	SHEEBA HYDRAULICS	PADI,CHENNAI	TRUE
1250	37998	SHEEBA HYDRAULICS	PADI,CHENNAI	TRUE
1300	38004	ROOTS MULTICLEAN LTD	EKKADUTHANGAL, CHENNAI	TRUE
1150	38004	ROOTS MULTICLEAN LTD	EKKADUTHANGAL, CHENNAI	TRUE
1300	38022	S.V.	PUDUCHERRY.	TRUE
1300	38023	AAR-EM ELECTRONICS PVT.LTD	PUNE.	TRUE
1300	38030	R.KEERTHI	PONDICHERRY.	TRUE
1300	38031	R.SAROJA	PONDICHERRY.	TRUE
1250	38066	NCH INDIA PRIVATE LIMITED	CHENNAI	TRUE
1250	38074	ADS SINE SALR & SERVICE	RUDRAPUR	TRUE
1250	38080	THE ORIENTAL INSURANCE COMPANY LTD	RUDRAPUR	TRUE
1200	38093	INDUSTRIAL CONSORTIUM	HOSUR, TAMILNADU.	TRUE
1200	38094	LAVIN CHANGAPPA P.K	MYSORE, KARNATAKA.	TRUE
1150	38104	NOVATEUR ELECTRICAL&DIGITAL SYSTEMS	MYLAPORE,CHENNAI	TRUE
1300	38106	RM SOLAAR PRIVATE LIMITED	CHENNAI	TRUE
1300	38107	KALKI MEDICAL ENTERPRICES	PONDICHERRY.	TRUE
1250	38111	V.H.ENGINEERING	RUDRAPUR	TRUE
1300	38116	MANSHA ENTERPRISES	GURGAON, HARYANA.	TRUE
1200	38123	S.V.S.ENTERPRISES	BANGALORE, KARNATAKA.	TRUE
1300	38125	MOTHER PERIPHERALS CARE	PONDICHERRY.	TRUE
1150	38135	OPUS PRECISION INSTRUMENTS PTE LTD	Chennai	TRUE
1150	38140	K.R.INDUSTRIES	CHENNAI	TRUE
1200	38140	K.R.INDUSTRIES	CHENNAI	TRUE
1250	38143	SANKAR SEALING SYSTEMS PVT LTD	RUDRAPUR	TRUE
1300	38160	ROHM INDIA PVT LTD	BANGALORE, KARNATAKA.	TRUE
1150	38160	ROHM INDIA PVT LTD	BANGALORE, KARNATAKA.	TRUE
1300	38165	GATI KINTETSU EXPRESS	PONDICHERRY	TRUE
1150	38178	OM PRECISION TOOLS	MAHARASHTRA.	TRUE
1200	38178	OM PRECISION TOOLS	MAHARASHTRA.	TRUE
1250	38182	GLOBAL TECHNOLOGY	RUDRAPUR	TRUE
1250	38184	PROGRESSIVE MACHINE TOOLS	RUDRAPUR	TRUE
1200	38194	AIMIL LTD	SOUTH DELHI	TRUE
1210	38194	AIMIL LTD	SOUTH DELHI	TRUE
1200	38220	ROHIT B KUSUGAL	MYSORE, KARNATAKA.	TRUE
1150	38224	SRI KAMESH CRANE SERVICE	KANCHEEPURAM DISTRICT	TRUE
1300	38230	SRII HARISH AGENCY	PONDICHERRY.	TRUE
1250	38232	SOKHI BROTHERS ( INDIA )	LUDHIANA, PUNJAB.	TRUE
1200	38232	SOKHI BROTHERS ( INDIA )	LUDHIANA, PUNJAB.	TRUE
1300	38264	TEAM TRANS LOGISTICS PVT LTD	PONDICHERRY.	TRUE
1300	38277	INFINITY LIMITED	AHMEDABAD.	TRUE
1300	38298	K.KANNAN	PONDICHERRY.	TRUE
1200	38299	VISTANA	CHENNAI	TRUE
1250	38301	M/S SHRI SALASAR JI TRADERS	RUDRAPUR	TRUE
1300	38303	FUSHICHO AUTO COMPONENTS	CHENNAI, TAMILNADU.	TRUE
1150	38304	VIBHA SYSTEMS	PULIYANTHOPE, CHENNAI.	TRUE
1300	38308	THE HIVES	PERUNGUDI,CHENNAI.	TRUE
1150	38318	ORIENT GREEN POWER COMPANY LTD	CHENNAI	TRUE
1250	38325	ANPURNA PHOTO STORE	RUDRAPUR	TRUE
1250	38333	DROPCO MULTILUB SYSTEMS PVT. LTD.	FARIDABAD	TRUE
1250	38340	RAMAN TRADING CO.	RUDRAPUR	TRUE
1300	38352	GAYATRI ENTERPRISE	PONDICHERRY.	TRUE
1150	38365	SGS INDIA PVT LTD	AMBATTUR INDUSTRIAL ESTATE	TRUE
1210	38365	SGS INDIA PVT LTD	AMBATTUR INDUSTRIAL ESTATE	TRUE
1200	38365	SGS INDIA PVT LTD	AMBATTUR INDUSTRIAL ESTATE	TRUE
1300	38375	SAI LOGISTICS	KAPURBAVDI, THANE	TRUE
1300	38376	SHYAAM PACKAGES	VILLUPURAM	TRUE
1250	38377	VIRAP SALES & SERVICES	VADODARA	TRUE
1200	38382	SATHISHA	MYSORE, KARNATAKA.	TRUE
1200	38383	HARYANA TRANSWAYS CORPORATION	KOLKATA, WEST BENGAL.	TRUE
1200	38384	SHARANYA TELTRONICS	BANGALORE, KARNATAKA.	TRUE
1300	38385	SPEN SOLUTIONS	CHENNAI, TAMILNADU.	TRUE
1150	38385	SPEN SOLUTIONS	CHENNAI, TAMILNADU.	TRUE
1250	38386	TEAM CONSULTANCY	NOIDA	TRUE
1200	38388	M.S.METRIC INSTRUMENTS	MYSORE, KARNATAKA.	TRUE
1200	38389	MICRON EMS	BANGALORE, KARNATAKA.	TRUE
1150	38408	WARM FORGINGS PVT LTD	RAJASTHAN.	TRUE
1300	38408	WARM FORGINGS PVT LTD	RAJASTHAN.	TRUE
1250	38408	WARM FORGINGS PVT LTD	RAJASTHAN.	TRUE
1210	38410	APSARA TECHNOLOGIES	CHROMPET CHENNAI	TRUE
1200	38410	APSARA TECHNOLOGIES	CHROMPET CHENNAI	TRUE
1300	38411	QCFICCQCC	CHENNAI, TAMILNADU.	TRUE
1200	38423	K.DHANDAPANI AND CO.(ENGRS) PVT LTD	BANGALORE	TRUE
1210	38423	K.DHANDAPANI AND CO.(ENGRS) PVT LTD	BANGALORE	TRUE
1300	38428	IGUS (INDIA) PRIVATE LIMITED	BANGALORE	TRUE
1150	38428	IGUS (INDIA) PRIVATE LIMITED	BANGALORE	TRUE
1250	38430	AATHREYA CONSULTANTS	RAM NAGAR NORTH MADIPAKKAM,CHENNAI	TRUE
1200	38446	BRIDGESTONE INDIA AUTOMOTIVE	KANCHIPURAM DIST, TAMILNADU.	TRUE
1300	38446	BRIDGESTONE INDIA AUTOMOTIVE	KANCHIPURAM DIST, TAMILNADU.	TRUE
1300	38447	BRIDGESTONE INDIA AUTOMOTIVE	MADURAI	TRUE
1200	38447	BRIDGESTONE INDIA AUTOMOTIVE	MADURAI	TRUE
1200	38453	GISHNU GEARS	COIMBATORE	TRUE
1250	38453	GISHNU GEARS	COIMBATORE	TRUE
1300	38453	GISHNU GEARS	COIMBATORE	TRUE
1250	38458	DEEP MANAGEMENT SERVICE	RUDRAPUR	TRUE
1300	38459	INFINITY RETAIL LIMITED	AHMEDABAD	TRUE
1250	38461	SUPRABHA PROTECTIVE PRODUCTS PVT.	Pune	TRUE
1150	38461	SUPRABHA PROTECTIVE PRODUCTS PVT.	Pune	TRUE
1250	38475	M/S VTECH SOLUTION	RUDRAPUR	TRUE
1200	38481	ASSOCIATED ENGINEERS	VADODARA, GUJARAT.	TRUE
1200	38482	DUPONT PERFORMANCE COATINGS	PUNE, MAHARASHTRA.	TRUE
1200	38483	DYNAMIC GAUGES & TOOLS	MAHARASHTRA.	TRUE
1200	38485	STORK RUBBER PRODUCTS PVT LTD	KHANDSA, GURGAON, HARYANA	TRUE
1200	38490	UNITY BUSHES & TOOLS CO	PUNE, MAHARASHTRA.	TRUE
1300	38491	OILES INDIA PRIVATE LIMITED	NEEMRANA, ALWAR.	TRUE
1150	38491	OILES INDIA PRIVATE LIMITED	NEEMRANA, ALWAR.	TRUE
1300	38493	INFINITI RETAIL LIMITED	OPP BIG BAZZAR,AHMEDABAD	TRUE
1200	38496	IFB INDUSTRIES LIMITED	MAHADEVAPURA, BANGALORE	TRUE
1250	38498	ATEQ SYSTEMS ANALYTIC	MAHARASHTRA.	TRUE
1150	38498	ATEQ SYSTEMS ANALYTIC	MAHARASHTRA.	TRUE
1300	38507	NEW IYYAPPA MEDICALS	PUDUCHERRY.	TRUE
1200	38508	MAS PARCEL SERVICE	MYSORE.	TRUE
1150	38511	SCANSTAR INSPECTION TECHNOLOGY	CHENNAI	TRUE
1150	38526	SM TOOLS	KANCHEEPURAM	TRUE
1250	38526	SM TOOLS	KANCHEEPURAM	TRUE
1300	38526	SM TOOLS	KANCHEEPURAM	TRUE
1250	38534	DK ENGINEERING	RUDRAPUR	TRUE
1200	38537	GATI KINTETSU EXPRESS	MYSORE.	TRUE
1300	38543	SHANMUGA PRECISION MACHINE	PONDICHERRY.	TRUE
1250	38550	BSL CASTINGS PVT.LTD	FARIDABAD	TRUE
1200	38551	NAKULA AUTOMATION	MYSORE, KARNATAKA.	TRUE
1250	38552	PENTAGON EDUCATION &	MYSORE, KARNATAKA.	TRUE
1250	38553	RAKESH .M.S	MYSORE, KARNATAKA.	TRUE
1250	38554	KUMAR.M	KARNATAKA.	TRUE
1200	38561	K.DHANDAPANI AND CO.	BANGALORE, KARNATAKA.	TRUE
1200	38562	TCI FREIGHT	BANGALORE	TRUE
1300	38567	TIDE WATER OIL CO. (INDIA) LTD	CHENNAI, TAMILNADU	TRUE
1250	38569	PUNITKUMAR	RUDRAPUR	TRUE
1250	38571	TATA TELESERVICES LIMITED	RUDRAPUR	TRUE
1300	38582	LEUZE ELECTRONIC PRIVATE LIMITED	GURGAON	TRUE
1300	38586	SRI AANJANAYA ENGINEERING	CHENNAI.	TRUE
1200	38589	SYSTEMS GAUGES & TOOLS	BHOSARI,PUNE.	TRUE
1300	38589	SYSTEMS GAUGES & TOOLS	BHOSARI,PUNE.	TRUE
1150	38595	GVR ENGINEERING WORKS	CHENNAI	TRUE
1200	38596	SKP ROADLINES	MYSORE, KARNATAKA.	TRUE
1250	38598	RAJENDRA CHAND	RUDRAPUR ( U.S NAGAR )	TRUE
1250	38604	JITHENDRA KUMAR.H.C	MYSORE, KARNATAKA.	TRUE
1250	38606	INDRJEET ELECTRONICS	UTTARAKHAND.	TRUE
1210	38612	B.M.TOOLS & TRADERS	MYSORE, KARNATAKA.	TRUE
1200	38612	B.M.TOOLS & TRADERS	MYSORE, KARNATAKA.	TRUE
1250	38613	SACHIN RAJ M.N.	MYSORE, KARNATAKA.	TRUE
1200	38624	POOJA AGENCIES	SHIVARAMPET, MYSORE	TRUE
1250	38627	NIKUNJ INDUSTRIES	FAREDABAD, HARYANA.	TRUE
1250	38632	VANDANA ENGG.INDUSTRIES	GURGAON.	TRUE
1200	38632	VANDANA ENGG.INDUSTRIES	GURGAON.	TRUE
1300	38633	JOSEPH LESLIE & COMPANY LLP	CHENNAI, TAMILNADU.	TRUE
1200	38634	M.C.RADHA KRISHNA MURTHY	MYSORE, KARNATAKA.	TRUE
1200	38637	ARUNAI MOTORS	POLUR	TRUE
1200	38638	PONNI & CO	TIRUVANNAMALAI	TRUE
1200	38640	RIVER VIEW HEALTH CARE	MYSORE.	TRUE
1250	38640	RIVER VIEW HEALTH CARE	MYSORE.	TRUE
1200	38642	JP DEBURRING BRUSHES	BANGALORE, KARNATAKA.	TRUE
1150	38645	A SAFFEWAY SYSTEMS & EQUIPMENTS	CHENNAI	TRUE
1200	38647	VIKRAM ENTERPRISES	MUMBAI, MAHARASHTRA.	TRUE
1200	38648	GK ENTERPRISES	MYSORE, KARNATAKA.	TRUE
1210	38648	GK ENTERPRISES	MYSORE, KARNATAKA.	TRUE
1200	38649	ALLIED FIRE & SAFETY	BANGALORE, KARNATAKA.	TRUE
1300	38650	GENERAL ENGINEERING AND SERVICES	CHENNAI.	TRUE
1200	38664	HIGH TECH MACHINES	AMBATTUR KUPPAM, CHENNAI.	TRUE
1300	38664	HIGH TECH MACHINES	AMBATTUR KUPPAM, CHENNAI.	TRUE
1210	38664	HIGH TECH MACHINES	AMBATTUR KUPPAM, CHENNAI.	TRUE
1150	38664	HIGH TECH MACHINES	AMBATTUR KUPPAM, CHENNAI.	TRUE
1250	38665	BEDEI'S THE CROCKERY SHOPPEE	RUDRAPUR, UTTARAKHAND.	TRUE
1250	38666	AMR BUILDERS	RUDRAPUR, UTTARAKHAND.	TRUE
1300	38669	BENZ ASSOCIATES	COIMBATORE	TRUE
1300	38673	ST AGENCIES	PUDUCHERRY.	TRUE
1300	38674	SRG ENTERPRISES	VILLUPURAM.	TRUE
1250	38686	MICROMATIC GRINDING	GHAZIABAD	TRUE
1150	38687	THE SARAOGI CLOTHING COMPANY	CHENNAI	TRUE
1300	38689	SUPREME TRADERS	PONDICHERRY.	TRUE
1300	38691	PMA CONTROLS INDIA LTD	PERUNGUDI, CHENNAI	TRUE
1200	38691	PMA CONTROLS INDIA LTD	PERUNGUDI, CHENNAI	TRUE
1200	38692	TECHNOSTAT CORPORATION	BANGALORE	TRUE
1300	38696	DARLING DIGITAL WORLD (P) LTD	PUDUCHERRY.	TRUE
1150	38699	COMPASS INTEGRATED SUPPORT SERVICES	KANCHEEPURAM	TRUE
1300	38703	SRI VENKATESWARA ENGINEERING	PONDICHERRY.	TRUE
1150	38705	GOLD SUN COVERS	CHENNAI	TRUE
1150	38706	IMRAN ELECTRICALS	CHROMPET,CHENNAI	TRUE
1300	38720	LOWBOW TECHNICAL SERVICES	CHENNAI, TAMILNADU.	TRUE
1250	38721	GURUKRIPA ENTERPRIZES	RUDRAPUR, UTTARAKHAND.	TRUE
1250	38722	VASTRANI CLOTHING	RUDRAPUR, UTTARAKHAND.	TRUE
1150	38734	SATHYA INDUSTRIAL MACHINERIES	CHENNAI	TRUE
1150	38735	K.M.M CONTRACTOR	CHENNAI	TRUE
1200	38739	OM SAKTHI MOTORS	VENGIKKAL , THIRUVANNAMALAI	TRUE
1250	38740	MULTITEK	DELHI	TRUE
1200	38741	SERVE XL ENTERPRISES	BANGALORE, KARNATAKA.	TRUE
1300	38753	ROLLER BEARING ( INDIA)	CHENNAI	TRUE
1250	38754	AVCON CONTROLS PVT LTD	MUMBAI, MAHARASHTRA.	TRUE
1150	38756	DHL EXPRESS INDIA PVT LTD.	Bangalore	TRUE
1150	38863	CONTROL PRINT LIMITED	NALAGARH,DIST SOLAN,HP	TRUE
1200	38878	A.G.ENGINEERS	BEHIND LOHA MANDI, GHAZIABAD	TRUE
1200	38879	FROST & SULLIVAN (INDIA) PVT LTD	ANNA SALAI,NANDANAM, CHENNAI	TRUE
1300	38881	MAGNATHERM ALLOYS P LTD	CHENNAI, TAMILNADU.	TRUE
1250	38885	MK ELECTRICAL	UDHAMSINGH NAGAR.	TRUE
1300	38886	EMERGYS CONTROL CARE	CHENNAI, TAMILNADU.	TRUE
1250	38888	BALAJI MACHINE  WORKS	UDYAMBAG, BELGAUM.	TRUE
1200	38892	OILMAX SYSTEMS PVT LTD	PUNE, MAHARASHTRA.	TRUE
1250	38892	OILMAX SYSTEMS PVT LTD	PUNE, MAHARASHTRA.	TRUE
1250	38893	AIR CONTROL ENGINEERS	U.S.NAGAR.	TRUE
1300	38895	QUALITY CIRCLE FORUM OF	CHENNAI.	TRUE
1210	38897	SWASTIK MACHINE TOOLS	MYSORE, KARNATAKA.	TRUE
1200	38897	SWASTIK MACHINE TOOLS	MYSORE, KARNATAKA.	TRUE
1250	38897	SWASTIK MACHINE TOOLS	MYSORE, KARNATAKA.	TRUE
1200	38898	MAA TECHNO SERVICES	BANGALORE, KARNATAKA.	TRUE
1300	38899	MERCURY ENTERPRISES	CHENNAI, TAMILNADU.	TRUE
1250	38910	EESHA TRADERS	RUDRAPUR, ( U.S.NAGAR )	TRUE
1250	38911	SIEMENS LTD	HARYANA.	TRUE
1300	38912	KAMALANATHAN.D	CUDDALORE, TAMILNADU.	TRUE
1200	38913	P.SIDDAPPAJI	MYSORE, KARNATAKA.	TRUE
1150	38918	CHENNAI AUTOMATION SYSTEM PVT LTD.	COIMBATORE	TRUE
1200	38923	CENTURY ECO SOLUTIONS	BANGALORE, KARNATAKA.	TRUE
1150	38927	FUSION	Indore	TRUE
1150	38931	INTELMAC MACHINE TOOLS P LTD	PUNE, MAHARASHTRA.	TRUE
1200	38931	INTELMAC MACHINE TOOLS P LTD	PUNE, MAHARASHTRA.	TRUE
1210	38931	INTELMAC MACHINE TOOLS P LTD	PUNE, MAHARASHTRA.	TRUE
1250	38938	SHIVA ALUMINIUM	TRANSIT CAMP, RUDRAPUR	TRUE
1150	38945	SRI DHARMAN LORRY SERVICE	CHENNAI	TRUE
1200	38961	TRIO FORGINGS	MYSORE	TRUE
1300	38961	TRIO FORGINGS	MYSORE	TRUE
1300	38975	SMC CORPORATION (INDIA) PVT LTD	KANCHIPURAM, TAMIL NDAU	TRUE
1300	38979	PRINCE ELECTRO CONTROL	AHMEDABAD, GUJARAT.	TRUE
1250	39052	SMC PNEUMATICS INDIA PVT LTD	GAUTAM BUDH NAGAR,	TRUE
1300	39055	YAMAZAKI MAZAK INDIA	PUNE, MAHARASHTRA.	TRUE
1250	39061	U.K AUTOMATION	UTTRAKHAND.	TRUE
1200	39068	SICK INDIA PRIVATE LIMITED	MUMBAI.	TRUE
1250	39069	INNOVA TECHNO PRODUCTS	HARYANA.	TRUE
1150	39074	SOFTTOUCHGRAPHICS	MGR Nagar, Chennai	TRUE
1200	39080	RANGANATHA . S	MYSORE, KARNATAKA.	TRUE
1150	39085	FUSION	Opp Curewell Hospital, Indore, M.P	TRUE
1300	39103	ACCURATE INDUSTRIES	PONDICHERRY.	TRUE
1300	39110	SOLAI ENGINEERINGS	HOSUR, TAMILNADU.	TRUE
1200	39113	MEGH STEELS PRIVATE	BANGALORE, KARNATAKA.	TRUE
1150	39120	GUNASEKARAN PLUMBING	CHENNAI.	TRUE
1200	39128	STAR GI - METAL SHEET WORKS	MYSORE, KARNATAKA.	TRUE
1300	39145	BIKES AUTO	AHMEDABAD, GUJARAT.	TRUE
1200	39165	NUSRATH PASHA	MYSORE, KARNATAKA.	TRUE
1300	39174	BALDOR ELECTRIC INDIA	MAHARASHTRA, INDIA.	TRUE
1300	39181	CNC SPARES	CHENNAI, TAMILNADU.	TRUE
1300	39182	SOVEREIGN TECH ENGG	MAHARASHTRA.	TRUE
1300	39183	RANE TRW STEERING	CHENNAI, TAMILNADU.	TRUE
1300	39185	ANGELS SPRINGS & RUBBERS	PONDICHERRY.	TRUE
